Edad	Vivienda	Genero	Dependiente	Estado_Civil	Cargas	Egresos	Ingresos	Deuda	Dias_Atraso	Consumos_TC	Antiguedad	Score	Numero_TC	Antiguedad_TC	Cupo_TC	Comprometido	Cupo_Promedio
24	Sin Info	Femenino	No	Soltero	0			0	0	7	45	943	4	30	650	0,32	2600
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	47	944	3	16	1480	0,18	4440
32	Sin Info	Femenino	Sin Info	Soltero	0		750	0	0	9	78	953	4	15	374,25	0,13	748,5
26	Familiar	Masculino	Sin Info	Soltero	0	446,71	1010	0	0	0	35	951	7	28	942,86	0,23	2200
35	Sin Info	Masculino	Sin Info	Soltero	0		663	0	0	7	81	952	6	80	683,33	0,19	2050
38	Sin Info	Masculino	Sin Info	Casado	0		320	0	0	8	99	973	4	48	710	0,02	1420
24	Familiar	Femenino	No	Soltero	0		400	0	0	11	54	952	2	42	4745	0,67	9490
31	Sin Info	Femenino	Sin Info	Casado	0		849	0	0	7	78	950	3	8	333,33	0,22	1000
47	Familiar	Masculino	No	Soltero	0			0	0	3	101	735	2	25	420	0,21	0
42	Sin Info	Masculino	No	Casado	1	1000	2500	0	0	9	80	951	3	37	1200	0,65	3600
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	8	113	974	1	0	808	0,25	0
33	Familiar	Masculino	No	Soltero	0		1250	0	0	0	90	959	4	89	2000	0,13	8000
28	Sin Info	Masculino	Sin Info	Soltero	0			0	0	0	73	950	5	54	788	0,29	1313,33
28	Sin Info	Femenino	Sin Info	Casado	0		441	0	0	0	81	942	5	25	132	0,08	660
30	Familiar	Masculino	No	Soltero	0		455	0	0	0	87	938	5	72	1610	0,18	4025
39	Sin Info	Masculino	Sin Info	Soltero	0		350	0	0	4	95	961	1	0	400	0,04	0
31	Sin Info	Femenino	Sin Info	Soltero	0		817	0	0	0	50	974	4	38	675	0,28	1350
24	Familiar	Masculino	No	Soltero	0			0	0	0	1	814	1	0	0	0,02	0
44	Sin Info	Masculino	Sin Info	Casado	0		622	0	0	0	86	914	3	59	1106,67	0,15	3320
36	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	9	101	944	7	15	728,57	0,22	1700
48	Familiar	Masculino	No	Soltero	0		901	0	0	8	103	925	3	39	1706,67	0,26	5120
45	Sin Info	Femenino	Sin Info	Casado	0		380	0	0	11	104	795	1	0	600	0,23	0
28	Sin Info	Femenino	Sin Info	Soltero	0			0	0	10	102	894	6	64	1743,33	0,48	3486,67
27	Sin Info	Masculino	Sin Info	Soltero	0		593	0	0	4	61	949	3	55	733,33	0,18	2200
36	Familiar	Masculino	No	Soltero	0		428	0	0	0	58	624	7	20	1442,66	0,19	3366,21
46	Sin Info	Masculino	No	Soltero	0		600	0	0	9	33	868	5	19	1950	0,37	4875
37	Familiar	Masculino	No	Casado	0		524	0	0	10	90	961	6	89	1963,33	0,3	5890
33	Sin Info	Femenino	Sin Info	Casado	0		900	0	0	4	113	952	3	9	1333,33	0,28	4000
51	Sin Info	Femenino	Sin Info	Casado	0		420	0	0	4	91	959	1	0	700	0,29	0
48	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	43	946	6	40	1733,33	0,18	5200
43	Sin Info	Masculino	Sin Info	Union libre	0		410	0	0	0	52	966	3	29	100	0,1	300
44	Familiar	Masculino	Si	Casado	0		401	0	0	0	70	855	2	8	700	0,08	0
24	Familiar	Femenino	No	Soltero	0		510	0	0	5	68	974	5	7	480	0,14	1200
27	Sin Info	Femenino	Sin Info	Casado	0		295	0	0	10	60	819	3	48	530,99	0,12	1592,97
34	Sin Info	Femenino	Sin Info	Casado	0		986	0	0	0	90	938	3	85	1133,33	0,28	0
40	Familiar	Femenino	No	Casado	0		428	0	0	0	87	974	3	26	500	0,38	1500
30	Familiar	Masculino	No	Soltero	0		423	0	0	9	77	946	3	0	133,33	0,16	0
30	Familiar	Masculino	No	Soltero	0		295	0	0	11	102	973	2	101	1200	0,18	2400
30	Sin Info	Femenino	Sin Info	Casado	0		500	0	0	0	116	954	7	28	963,14	0,34	2247,33
39	Familiar	Femenino	No	Union libre	0			0	0	0	73	956	4	72	4052,5	0,29	16210
40	Sin Info	Masculino	No	Soltero	0		205	0	0	8	84	972	2	56	1600	0,18	3200
29	Sin Info	Masculino	Sin Info	Casado	0		646	0	0	10	90	953	4	82	995,53	0,18	3982,12
54	Sin Info	Masculino	Sin Info	Casado	0		650	0	0	0	64	944	5	13	628,4	0,18	3142
41	Alquilada	Masculino	No	Soltero	0		264	0	0	10	73	954	5	72	784	0,16	1960
55	Familiar	Masculino	No	Soltero	0			0	0	0	96	959	6	33	1467,81	0,15	8806,84
47	Sin Info	Masculino	Sin Info	Union libre	0		480	0	0	8	34	665	5	30	254,8	0,08	637
45	Sin Info	Femenino	Sin Info	Casado	0			0	0	5	71	889	1	0	400	0,04	0
46	Sin Info	Femenino	Sin Info	Divorciado	0			0	0	11	50	940	5	23	630	0,26	1575
33	Familiar	Masculino	No	Soltero	0		293	0	0	9	104	221	5	47	1336	0,21	3340
38	Familiar	Femenino	Si	Soltero	0		675	0	0	6	53	943	4	14	645	0,16	2580
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	118	974	3	4	300	0,27	900
35	Sin Info	Femenino	Sin Info	Casado	0		293	0	0	10	91	887	2	12	300	0	0
35	Sin Info	Femenino	Sin Info	Soltero	0		149	0	0	7	93	941	3	6	466,67	0,25	1400
27	Familiar	Femenino	No	Casado	0		740	0	0	5	98	940	5	9	880	0,08	2200
22	Familiar	Masculino	No	Soltero	0		598	0	0	5	29	845	5	24	752	0,18	3760
32	Familiar	Femenino	Sin Info	Casado	1		292	0	0	12	91	738	5	55	1213,73	0,35	3034,32
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	97	958	5	25	460	0,22	1150
33	Familiar	Masculino	No	Soltero	0		1316	0	0	0	74	920	4	10	1200	0,48	4800
53	Familiar	Femenino	No	Soltero	0		292	0	0	0	101	895	3	7	0	0,23	0
50	Familiar	Masculino	No	Casado	0		428	0	0	11	98	774	9	88	1186,67	0,14	5340
42	Familiar	Masculino	No	Soltero	0		382	0	0	0	112	969	3	47	1047,33	0,31	3142
35	Sin Info	Masculino	Sin Info	Casado	0		452	0	0	9	92	953	1	0	400	0,17	0
52	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	51	952	4	50	940	0,12	3760
50	Familiar	Masculino	No	Soltero	0		292	0	0	0	118	974	3	117	7933,33	0,32	23800
42	Familiar	Masculino	No	Soltero	0		570	0	0	0	120	913	3	14	0	0,18	0
41	Sin Info	Masculino	Sin Info	Union libre	0		550	0	0	11	135	958	1	0	1100	0,29	0
38	Sin Info	Femenino	Sin Info	Viudo	0			0	0	12	64	643	3	6	1237,36	0,47	3712,09
49	Familiar	Masculino	No	Casado	0		292	0	0	2	112	959	3	30	1760	0,01	5280
39	Sin Info	Masculino	Sin Info	Casado	0		465	0	0	6	89	952	4	16	512,5	0,11	0
44	Sin Info	Masculino	Sin Info	Casado	0		456	0	0	4	94	954	3	3	816,67	0,23	2450
49	Familiar	Femenino	No	Divorciado	0	800	1680	0	0	5	33	933	5	15	1960	0,68	4900
57	Sin Info	Masculino	Sin Info	Casado	0			0	0	11	96	974	1	0	1557,83	0,13	0
51	Familiar	Masculino	No	Casado	0		986	0	0	0	96	972	8	18	300	0,07	2400
51	Familiar	Femenino	No	Soltero	0		295	0	0	10	89	915	4	57	425	0,18	1700
44	Sin Info	Femenino	Sin Info	Soltero	0		587	0	0	2	73	883	5	22	980	0,24	2450
31	Sin Info	Masculino	No	Soltero	0		405	0	0	8	113	971	2	25	300	0,09	0
22	Sin Info	Masculino	Sin Info	Soltero	0			0	0	8	31	935	5	17	381	0,15	1905
29	Sin Info	Masculino	No	Soltero	0		280	0	0	11	122	963	1	0	2100	0,3	0
27	Sin Info	Femenino	Sin Info	Soltero	0		414	0	0	0	68	892	3	9	172,33	0,06	517
36	Sin Info	Femenino	Sin Info	Soltero	0		928	0	0	0	92	974	7	73	1100	0,42	3850
39	Sin Info	Masculino	Sin Info	Soltero	0		292	0	0	9	12	953	1	0	400	0,02	0
37	Sin Info	Masculino	Sin Info	Soltero	0		758	0	0	10	98	58	1	0	500	0	0
42	Sin Info	Masculino	No	Casado	1		650	0	0	11	98	953	2	60	1604,62	0,46	3209,24
29	Familiar	Masculino	No	Soltero	0		500	0	0	3	44	974	8	33	1239,25	0,34	3304,67
28	Sin Info	Femenino	Sin Info	Casado	0		1200	0	0	2	32	861	4	31	567,5	0,25	2270
34	Familiar	Femenino	No	Soltero	0	600	1000	0	0	10	125	960	8	31	1406,13	0,45	5624,5
23	Familiar	Femenino	No	Soltero	0		600	0	0	0	59	953	6	34	388,33	0	2330
29	Sin Info	Femenino	Sin Info	Soltero	0		1340	0	0	0	87	963	3	10	675	0,19	2025
45	Sin Info	Masculino	Sin Info	Casado	0		293	0	0	10	101	928	6	78	1450	0,27	8700
30	Familiar	Masculino	No	Soltero	0		916	0	0	0	42	949	7	41	1885,71	0,39	6600
64	Familiar	Femenino	No	Soltero	0		264	0	0	0	164	925	3	13	766,67	0,04	2300
29	Sin Info	Masculino	Sin Info	Divorciado	0		800	0	0	8	36	939	3	23	666,67	0,06	2000
49	Familiar	Masculino	No	Soltero	0		264	0	0	0	74	873	3	12	200	0,03	600
60	Sin Info	Femenino	No	Soltero	0		264	0	0	5	54	860	1	0	400	0	0
56	Sin Info	Femenino	Sin Info	Viudo	0			0	0	12	55	887	4	36	176,5	0,08	706
55	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	3	91	919	1	0	400	0	0
51	Familiar	Masculino	No	Casado	0			0	0	8	133	922	3	4	2690	0,24	8070
46	Sin Info	Femenino	Sin Info	Union libre	0			0	0	11	90	685	6	21	794,11	0,23	4764,68
28	Sin Info	Masculino	Sin Info	Casado	0		417	0	0	0	68	958	3	67	640	0,04	1920
61	Familiar	Masculino	No	Casado	1	500	1180	0	0	0	271	640	6	88	768,33	0,37	2305
54	Sin Info	Masculino	Sin Info	Soltero	0			0	0	5	90	967	1	0	400	0	0
47	Sin Info	Masculino	Sin Info	Casado	0		1000	0	0	10	104	923	1	0	768	0	0
26	Familiar	Masculino	No	Soltero	0		700	0	0	0	57	947	9	56	2517,78	0,21	7553,33
40	Familiar	Masculino	No	Casado	1	700	2500	0	0	0	65	960	3	34	1619,33	0,41	0
28	Familiar	Femenino	No	Soltero	0		298	0	0	0	40	935	3	9	168,78	0,07	506,33
33	Sin Info	Masculino	Sin Info	Casado	0		987	0	0	0	88	965	2	87	2325	0,16	4650
29	Familiar	Masculino	No	Soltero	0		1030	0	0	0	38	935	3	3	2017,08	0,34	6051,23
42	Sin Info	Masculino	Sin Info	Soltero	0			0	0	5	84	947	1	0	400	0,09	0
59	Familiar	Femenino	No	Casado	0			0	0	4	31	907	1	0	0	0,06	0
56	Sin Info	Femenino	Sin Info	Casado	0			0	0	11	101	903	3	18	650	0,1	1950
52	Sin Info	Masculino	Sin Info	Casado	0		901	0	0	9	98	905	2	28	1700	0,15	3400
45	Sin Info	Masculino	Sin Info	Casado	1	1475	2400	0	0	8	99	921	4	82	950	0,4	3800
37	Sin Info	Masculino	No	Soltero	0		306	0	0	8	156	972	6	24	663,95	0,26	1991,84
32	Propia	Masculino	No	Casado	0			0	0	0	95	929	4	88	500	0,24	2000
56	Sin Info	Femenino	Sin Info	Soltero	0		354	0	0	3	85	962	1	0	500	0,17	0
27	Familiar	Masculino	No	Soltero	0		504	0	0	5	41	943	4	40	450	0,03	1800
59	Familiar	Masculino	No	Soltero	0			0	0	0	210	928	3	12	616,67	0,37	1850
51	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	5	70	892	2	5	450	0,02	900
49	Familiar	Masculino	No	Soltero	0		814	0	0	12	87	913	6	19	791,67	0,27	2375
44	Familiar	Masculino	No	Soltero	0		405	0	0	0	29	153	4	17	600	0,5	2400
36	Sin Info	Masculino	Sin Info	Casado	0		579	0	0	11	124	574	3	43	597,2	0,1	1791,61
30	Sin Info	Masculino	Sin Info	Casado	0		500	0	0	4	84	950	3	22	1000	0,4	3000
32	Sin Info	Femenino	Sin Info	Casado	0		293	0	0	8	64	912	5	30	620	0,19	1550
23	Sin Info	Masculino	Sin Info	Casado	0		464	0	0	11	60	728	1	0	800	0,44	0
37	Sin Info	Femenino	Sin Info	Casado	0		340	0	0	10	85	953	1	0	600	0	0
25	Familiar	Masculino	No	Soltero	0		486	0	0	8	37	869	3	15	494,67	0,12	1484
45	Sin Info	Masculino	Sin Info	Casado	1	150	520	0	0	7	53	941	7	15	1442,86	0,33	3366,67
51	Sin Info	Femenino	Sin Info	Soltero	0		1086	0	0	8	178	956	6	33	724,5	0,21	2173,5
51	Familiar	Femenino	No	Casado	0			0	0	0	93	974	3	92	950	0,12	2850
46	Familiar	Masculino	Si	Casado	0		925	0	0	0	111	819	7	49	475,71	0,06	1665
39	Sin Info	Femenino	Sin Info	Casado	0		478	0	0	0	101	974	2	13	675	0,03	1350
33	Sin Info	Femenino	Sin Info	Casado	0		350	0	0	9	83	974	4	82	625	0,28	1250
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	10	82	882	7	20	1095,71	0,25	2556,67
53	Familiar	Masculino	No	Casado	0			0	0	6	90	961	3	29	316,67	0,02	950
49	Sin Info	Femenino	Sin Info	Casado	0		901	0	0	1	92	974	5	24	800	0,18	2000
26	Sin Info	Masculino	Sin Info	Soltero	0			0	0	0	88	958	6	40	530	0,22	1590
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	9	64	949	3	13	1066,67	0,19	3200
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	97	385	6	36	1066,67	0,25	3200
52	Sin Info	Femenino	Sin Info	Casado	0		731	0	0	0	131	974	2	72	1150	0,08	2300
42	Familiar	Masculino	No	Soltero	0		650	0	0	0	96	954	6	27	1125	0,32	3375
33	Sin Info	Femenino	Sin Info	Casado	0			0	0	9	75	760	1	0	400	0,06	0
33	Sin Info	Masculino	Sin Info	Casado	0		552	0	0	11	66	910	1	0	646,58	0,03	0
24	Sin Info	Femenino	Sin Info	Soltero	0		400	0	0	6	52	947	1	0	400	0	0
36	Sin Info	Femenino	No	Soltero	0		380	0	0	0	98	956	3	5	400	0,27	1200
46	Sin Info	Masculino	No	Casado	1	1000	1800	0	0	8	187	917	3	48	6320	0,76	9480
44	Familiar	Masculino	No	Casado	1	664	888	0	0	11	111	969	3	43	1663,33	0,14	2495
35	Sin Info	Femenino	Sin Info	Casado	0		384	0	0	0	55	941	6	23	333,33	0,23	1000
27	Sin Info	Femenino	No	Soltero	0		441	0	0	9	38	936	1	0	400	0,29	0
43	Sin Info	Masculino	No	Divorciado	0		300	0	0	8	91	956	3	13	1140	0,05	3420
38	Propia	Masculino	No	Casado	1	780	1500	0	0	8	1	814	1	0	0	0,04	0
62	Sin Info	Masculino	Sin Info	Union libre	0		295	0	0	0	84	960	4	83	2825	0,16	5650
45	Sin Info	Masculino	Sin Info	Casado	0		584	0	0	2	157	930	1	0	400	0,1	0
37	Familiar	Masculino	No	Casado	1		900	0	0	0	121	970	9	33	1934,44	0,6	5803,33
41	Sin Info	Masculino	Sin Info	Casado	0		295	0	0	0	155	527	7	21	514,29	0,23	1200
39	Sin Info	Masculino	Sin Info	Soltero	0		420	0	0	10	89	959	3	50	1027,33	0,18	1541
37	Sin Info	Masculino	No	Soltero	0		668	0	0	10	65	852	5	13	1180	0,19	2950
35	Sin Info	Femenino	No	Soltero	0		986	0	0	9	168	850	1	0	800	0,45	0
32	Familiar	Femenino	Si	Casado	0			0	0	0	71	970	9	51	526,67	0,35	2370
31	Familiar	Femenino	No	Soltero	0		352	0	0	0	84	686	5	31	553,4	0,21	1383,5
39	Sin Info	Masculino	No	Soltero	0		522	0	0	2	91	915	4	19	0	0,14	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	12	97	941	3	21	566,67	0,18	1700
53	Familiar	Masculino	No	Soltero	0			0	0	11	120	471	7	111	1707,51	0,23	5976,28
48	Familiar	Masculino	No	Soltero	0		295	0	0	0	101	881	4	42	1500	0,15	6000
47	Sin Info	Masculino	Sin Info	Casado	0		817	0	0	10	99	956	3	12	733,33	0,09	1100
35	Familiar	Masculino	No	Soltero	0		2005	0	0	0	85	968	5	84	2540	0,07	12700
48	Sin Info	Masculino	No	Soltero	0		500	0	0	0	124	964	3	4	166,67	0	500
45	Sin Info	Femenino	No	Casado	1		775	0	0	10	52	934	3	3	133,33	0,25	0
49	Sin Info	Masculino	Sin Info	Soltero	0		547	0	0	0	107	974	7	43	907,14	0,11	3175
47	Sin Info	Masculino	No	Soltero	0		96	0	0	7	86	953	6	32	1983,33	0,19	11900
38	Sin Info	Masculino	Sin Info	Soltero	0			0	0	0	106	954	3	15	400	0,19	1200
29	Sin Info	Femenino	Sin Info	Soltero	0			0	0	11	30	936	1	0	400	0	0
62	Sin Info	Femenino	Sin Info	Viudo	0		2888	0	0	12	92	968	6	58	2503,63	0,47	5007,26
57	Sin Info	Masculino	Sin Info	Casado	0			0	0	1	91	965	1	0	400	0,04	0
51	Sin Info	Masculino	Sin Info	Soltero	0		446	0	0	9	64	885	1	0	400	0,12	0
35	Sin Info	Masculino	Sin Info	Soltero	0		295	0	0	7	127	973	3	126	1412,52	0,07	4237,57
30	Sin Info	Masculino	Sin Info	Union libre	0		511	0	0	10	47	932	1	0	400	0	0
28	Sin Info	Femenino	Sin Info	Soltero	0		650	0	0	0	51	912	3	35	106,67	0,23	320
57	Sin Info	Masculino	No	Soltero	0	1000	300	0	0	3	99	963	5	35	480	0,14	2400
53	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	7	81	941	6	49	478,33	0,11	956,67
50	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	2	98	956	6	69	2357,5	0,35	4715
38	Sin Info	Femenino	Sin Info	Soltero	0		886	0	0	11	91	897	4	66	955	0,19	1910
26	Sin Info	Masculino	Sin Info	Union libre	0		506	0	0	5	30	624	6	18	700,17	0,36	1400,33
31	Sin Info	Femenino	Sin Info	Casado	0		300	0	0	12	109	973	1	0	800	0,02	0
20	Familiar	Masculino	No	Soltero	0			0	0	0	4	112	1	0	0	0,19	0
61	Familiar	Femenino	No	Soltero	0			0	0	0	30	935	3	12	1000	0,23	3000
55	Sin Info	Femenino	Sin Info	Viudo	0			0	0	8	57	901	3	17	406,77	0,03	1220,32
53	Sin Info	Femenino	Sin Info	Divorciado	0			0	0	3	81	941	3	21	623,67	0,2	1871
42	Familiar	Masculino	No	Casado	0		622	0	0	11	98	903	7	23	1124,29	0,31	2623,33
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	9	54	942	7	53	714,3	0,19	1666,69
50	Sin Info	Femenino	Sin Info	Casado	0		1086	0	0	0	284	973	4	50	1564,73	0,23	3129,47
41	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	7	40	974	1	0	400	0,17	0
30	Sin Info	Femenino	Sin Info	Casado	0		295	0	0	9	73	632	3	5	500	0,05	1500
31	Familiar	Masculino	No	Soltero	0			0	0	0	1	814	1	0	0	0,04	0
44	Familiar	Masculino	No	Soltero	0		1110	0	0	1	82	963	6	27	1400	0,17	4200
42	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	7	207	974	7	19	335,43	0,13	782,67
37	Sin Info	Masculino	Sin Info	Casado	0		456	0	0	10	97	971	1	0	1000	0	0
26	Familiar	Masculino	No	Casado	0		500	0	0	0	28	846	6	27	200	0,18	1200
26	Familiar	Masculino	No	Soltero	0		817	0	0	0	58	952	4	57	800	0,19	3200
38	Familiar	Masculino	No	Soltero	0		817	0	0	0	115	921	4	8	0	0,35	0
28	Familiar	Masculino	No	Soltero	0		860	0	0	0	37	952	4	16	1100	0,2	4400
28	Familiar	Femenino	No	Casado	0		712	0	0	7	101	972	3	19	666,67	0,12	2000
59	Sin Info	Femenino	No	Soltero	0			0	0	11	59	936	1	0	602,64	0	0
50	Sin Info	Femenino	Sin Info	Casado	0		935	0	0	9	90	960	3	21	920	0,23	2760
30	Sin Info	Femenino	Sin Info	Casado	0		362	0	0	0	88	950	3	23	500	0,19	1500
31	Familiar	Masculino	No	Union libre	0			0	0	7	72	800	1	0	0	0,27	0
32	Sin Info	Femenino	Sin Info	Casado	0		1555	0	0	0	78	954	5	75	1065,13	0,27	1775,21
52	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	9	82	956	1	0	800	0,1	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	64	963	5	36	474,26	0,33	1185,65
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	30	946	5	20	1080	0,18	2700
61	Familiar	Masculino	No	Soltero	0			0	0	0	103	939	3	102	1500	0,21	4500
39	Familiar	Masculino	No	Soltero	0		293	0	0	0	99	974	3	98	1433,33	0,26	4300
44	Sin Info	Masculino	Sin Info	Soltero	0		314	0	0	12	103	962	3	84	3100	0,34	9300
41	Propia	Masculino	No	Casado	0		756	0	0	7	126	968	5	11	760	0,18	3800
34	Sin Info	Femenino	Sin Info	Casado	0			0	0	11	114	945	3	15	833,33	0,28	2500
35	Sin Info	Masculino	Sin Info	Casado	0		410	0	0	0	53	958	5	42	460	0,19	1150
27	Sin Info	Masculino	Sin Info	Casado	0		783	0	0	0	41	651	5	13	280,2	0,15	1400,99
56	Sin Info	Masculino	No	Soltero	1		2194	0	0	8	194	974	1	0	500	0,19	0
28	Familiar	Masculino	No	Soltero	0		295	0	0	0	58	908	4	40	800	0,24	3200
31	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	0	96	956	3	21	2600	0,34	7800
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	6	67	953	2	31	550	0,01	0
50	Sin Info	Femenino	Sin Info	Casado	0		500	0	0	3	61	819	3	60	576,67	0,16	865
47	Familiar	Masculino	Si	Casado	0		549	0	0	8	87	967	3	4	1600	0,17	4800
45	Sin Info	Femenino	Sin Info	Divorciado	0		295	0	0	3	91	957	4	84	1010,75	0,12	4043
46	Familiar	Femenino	No	Casado	1		3172	0	0	0	187	715	7	29	500	0,17	3500
42	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	0	92	941	4	91	752,5	0,11	3010
38	Familiar	Femenino	Si	Casado	0		380	0	0	0	99	927	7	57	3329,14	0,17	7768
38	Sin Info	Masculino	Sin Info	Soltero	0		724	0	0	0	74	958	4	73	1426,75	0,17	2853,5
32	Familiar	Femenino	Si	Soltero	0		293	0	0	4	63	967	6	62	333,33	0,14	2000
26	Familiar	Masculino	No	Soltero	0			0	0	0	54	888	2	29	0	0,19	0
30	Sin Info	Femenino	Sin Info	Soltero	0		1200	0	0	5	68	971	4	29	300	0,19	1200
33	Sin Info	Femenino	Sin Info	Casado	0		293	0	0	10	95	743	1	0	1300	0,32	0
58	Sin Info	Masculino	No	Soltero	0		375	0	0	11	106	965	1	0	2600	0,23	0
56	Familiar	Femenino	No	Soltero	0	150	1050	0	0	0	128	969	3	15	1333,33	0,17	4000
53	Sin Info	Masculino	Sin Info	Soltero	0		500	0	0	12	174	972	3	8	699	0,16	2097
45	Familiar	Femenino	No	Soltero	0		2514	0	0	1	105	898	5	23	1200	0,38	6000
57	Familiar	Masculino	No	Soltero	0		360	0	0	0	125	949	1	0	0	0,08	0
35	Sin Info	Masculino	Sin Info	Casado	0		400	0	0	8	78	946	1	0	400	0,25	0
36	Sin Info	Masculino	Sin Info	Union libre	0		914	0	0	12	0	0	1	0	400	0,14	0
32	Sin Info	Masculino	No	Casado	0		492	0	0	11	94	963	5	43	736,2	0,27	3681
46	Familiar	Femenino	No	Casado	1		1150	0	0	5	41	934	7	18	724,61	0,16	5072,29
46	Sin Info	Masculino	No	Casado	1		512	0	0	8	91	966	4	60	1625	0,37	6500
26	Familiar	Masculino	No	Soltero	0		554	0	0	9	27	933	7	15	2177,6	0,37	5081,07
39	Familiar	Femenino	No	Casado	1		264	0	0	0	78	953	3	4	1000	0,27	3000
39	Sin Info	Femenino	Sin Info	Casado	0		817	0	0	6	105	969	2	51	537,5	0,18	1075
28	Familiar	Masculino	No	Soltero	0		264	0	0	0	64	935	3	23	333,33	0,06	0
35	Familiar	Masculino	No	Soltero	0		295	0	0	10	93	947	6	43	2375	0,33	7125
52	Sin Info	Femenino	Sin Info	Casado	0		293	0	0	8	176	952	5	30	2080	0,16	10400
55	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	11	83	947	3	15	586,67	0,12	1760
38	Sin Info	Femenino	Sin Info	Soltero	0		450	0	0	4	97	954	5	29	180	0,07	900
37	Sin Info	Masculino	Sin Info	Soltero	0		817	0	0	11	106	956	5	67	772	0,18	1286,67
32	Sin Info	Masculino	Sin Info	Soltero	0			0	0	11	54	953	1	0	582,49	0,21	0
29	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	5	33	938	5	25	340	0,12	1700
25	Sin Info	Femenino	Sin Info	Casado	0			0	0	3	86	953	3	34	400	0,05	1200
42	Familiar	Femenino	No	Casado	0		345	0	0	0	110	974	9	52	971,11	0,2	4370
47	Sin Info	Masculino	No	Divorciado	0	303,41	762	0	0	0	76	971	5	75	1074	0,14	5370
39	Sin Info	Femenino	Sin Info	Casado	0		650	0	0	0	93	965	8	54	512,5	0,36	4100
37	Familiar	Femenino	No	Soltero	0	400	2500	0	0	4	94	844	6	40	1314,17	0,41	7885
28	Sin Info	Masculino	Sin Info	Casado	0		400	0	0	0	47	943	3	3	1106,67	0,27	3320
27	Familiar	Masculino	No	Soltero	0		639	0	0	6	67	895	6	17	333,33	0,01	0
34	Sin Info	Masculino	No	Soltero	0		264	0	0	2	98	971	1	0	400	0	0
34	Sin Info	Masculino	No	Casado	1		1086	0	0	2	54	939	1	0	400	0	0
28	Familiar	Femenino	No	Casado	0		293	0	0	9	42	942	5	28	420	0,15	2100
28	Sin Info	Femenino	Sin Info	Soltero	0		293	0	0	9	92	928	1	0	400	0	0
28	Familiar	Masculino	No	Soltero	0		292	0	0	0	79	748	5	46	760	0,32	3800
53	Familiar	Masculino	Si	Casado	0		498	0	0	10	115	963	7	52	836,43	0,22	1951,67
49	Sin Info	Femenino	Sin Info	Divorciado	0			0	0	11	169	963	1	0	600	0,05	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	87	837	3	86	33,33	0,16	100
40	Familiar	Masculino	No	Casado	0		411	0	0	0	61	957	1	0	0	0,32	0
34	Familiar	Masculino	Si	Union libre	0			0	0	0	88	954	3	45	700	0,26	2100
35	Familiar	Masculino	Si	Soltero	0		292	0	0	0	82	958	4	20	1200	0,02	4800
32	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	3	96	968	3	94	1046,67	0,14	3140
54	Familiar	Femenino	No	Casado	0		1212	0	0	5	43	885	3	29	212,67	0,12	0
45	Sin Info	Femenino	Sin Info	Casado	0		901	0	0	8	83	919	5	23	604,61	0,16	1511,52
33	Sin Info	Masculino	Sin Info	Soltero	0		456	0	0	0	91	968	5	90	660	0,32	3300
44	Sin Info	Masculino	Sin Info	Casado	0		532	0	0	12	98	836	1	0	600	0,23	0
42	Sin Info	Masculino	Sin Info	Casado	0		670	0	0	11	65	906	1	0	539,44	0,31	0
38	Sin Info	Femenino	Sin Info	Casado	0			0	0	8	68	955	3	14	266,67	0,39	800
28	Propia	Masculino	No	Soltero	0	400	878	228,91	0	13	73	968	9	36	1851,89	0,26	5555,66
28	Sin Info	Masculino	Sin Info	Soltero	0		157	0	0	6	30	938	7	28	932,14	0,28	2175
24	Familiar	Masculino	No	Soltero	0			0	0	0	51	665	5	13	832	0,2	4160
25	Familiar	Masculino	No	Soltero	0		649	0	0	0	37	935	5	19	1496	0,32	3740
